category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Cabinets,Cabinets > Replace Cabinet Bottom - Overlay,Replace Cabinet Bottom - Overlay,Labor > Cabinets > Replace Cabinet Bottom - Overlay,each,150,105,195,30,75,no,2026,,"Per EACH. Lay & seal new plywood/PVC panel over existing cabinet bottom; lighter than full replace, minimal debris. Handyman-legal.","Anchor 'Cabinet, Rotten Sink Cabinet Bottom, Replace' $240/120min/$40; overlay skips full tear-out",med,
Cabinets,Cabinets > Replace Countertops,Replace Countertops,Labor > Cabinets > Replace Countertops,each,400,340,460,0,240,yes,2026,,"Per EACH (per kitchen run). Demo old top + template/set new laminate/prefab, seams & sink cutout; direct anchor. Old top hauled, new top customer-supplied/priced separately. Handyman-legal.","Anchor 'Cabinet Coutertops, Replace/Install' $400/240min/$0; Homewyse laminate countertop $41.94-63.77/SF",high,
Cabinets,Cabinets > Replace Drawer Front,Replace Drawer Front,Labor > Cabinets > Replace Drawer Front,each,100,70,130,25,45,no,2026,,Per EACH. Remove old drawer front & mount new matching front to box; maps to door/drawer replace anchors. Handyman-legal.,"Anchor 'Cabinet Drawer, Replace' $130/60min/$30; 'Cabinet, Door, Replace' $100/45min/$25",med,
Cabinets,Cabinets > Replace Drawer Rail,Replace Drawer Rail,Labor > Cabinets > Replace Drawer Rail,each,95,65,110,20,45,no,2026,,"Per LINEAR FT (short slide run). Remove old slide + mount new drawer glide rail, align; direct anchor per-rail. Handyman-legal.","Anchor 'Cabinet Drawer, Replace Rails' $95/45min/$20",high,
Cabinets,Cabinets > Replace Hinge,Replace Hinge,Labor > Cabinets > Replace Hinge,each,60,35,70,10,30,no,2026,,"Per EACH. Remove & install new cabinet door hinge, re-align door; direct anchor. Handyman-legal.","Anchor 'Cabinet, Door Hinges, Replace' $60/30min/$10",high,
Cabinets,Cabinets > Secure,Secure,Labor > Cabinets > Secure,each,55,40,70,5,30,no,2026,,"Per EACH. Re-screw loose wall/base cabinet into studs, shim & level; quick fix = handyman-legal.","Anchor context 'Cabinet, Kitchen, Replace/Install' partial; re-anchor loose cabinet",med,
Carpentry,Carpentry > Build Deck - Ground Up,Build Deck - Ground Up,Labor > Carpentry > Build Deck - Ground Up,each,1500,1275,2250,0,720,no,2026,"Load-bearing and structural work (ledger, posts) may need a permit and engineering. We confirm scope before quoting.",Per EACH (whole small deck). Frame + deck a ground-level platform; matches book anchor. Ground-contact/freestanding low deck = handyman; attached/elevated deck ledger to house is structural = confirm scope & permit on site. Material priced separately.,"Anchor 'Deck, Build New' $1500/720min/$0 (material customer-supplied/separate); Homewyse install wood decking $11.51-14.79/SF, labor $15-35/SF",med,VERIFY
Carpentry,Carpentry > Fill / Repair Rotten Fascia,Fill / Repair Rotten Fascia,Labor > Carpentry > Fill / Repair Rotten Fascia,each,180,155,205,30,90,no,2026,,"Per EACH (per section). Cut out rot, epoxy/fill or splice fascia board, prime; direct anchor. Handyman-legal repair.","Anchor 'Fascia, Repair/Replace' $180/90min/$30",high,
Carpentry,Carpentry > Install Bannister,Install Bannister,Labor > Carpentry > Install Bannister,each,325,275,420,60,150,no,2026,,"Per EACH (typical short flight run). Set newel posts, rail & balusters on existing stairs; non-structural safety rail = handyman-legal. Material mid-grade wood/metal kit.",HomeAdvisor stair railing avg $900; Homewyse stairway handrail $40-60/LF; cheapstairparts banister 17-34hr full system,med,
Carpentry,Carpentry > Install Baseboard / Ground Up,Install Baseboard / Ground Up,Labor > Carpentry > Install Baseboard / Ground Up,linear ft,10.0,,11.5,2,6,no,2026,,"Per LINEAR FT. Measure, miter, nail & caulk baseboard; ~6min/LF, mid-grade MDF/pine base ~$2/LF. Handyman-legal. Engine multiplies per-foot.","Anchor 'Baseboard, Install/Replace' $60/30min/$10 (per-piece each); Homewyse install baseboard $8.96-13.71/LF",high,
Carpentry,Carpentry > Install Chair Rail - Ground Up,Install Chair Rail - Ground Up,Labor > Carpentry > Install Chair Rail - Ground Up,linear ft,11.0,,12.75,3,6,no,2026,,"Per LINEAR FT. Snap level line, miter & nail chair rail, caulk; ~6min/LF, rail stock ~$3/LF. Handyman-legal.","Anchor 'Chair Rail, Install/Replace' $90/45min/$15; Homewyse install molding ~$4-9/LF labor",high,
Carpentry,Carpentry > Install Crown Molding - Ground Up,Install Crown Molding - Ground Up,Labor > Carpentry > Install Crown Molding - Ground Up,linear ft,18.0,,20.75,4,10,no,2026,,"Per LINEAR FT. Compound-miter & cope crown, nail to plate, caulk; slower than base (~10min/LF), crown stock ~$4/LF. Handyman-legal.","Anchor 'Crown Moulding, Install/Replace' $180/90min/$30; Homewyse install crown molding $14.28-21.85/LF",high,
Carpentry,Carpentry > Install Door Casing - Ground Up - Exterior,Install Door Casing - Ground Up - Exterior,Labor > Carpentry > Install Door Casing - Ground Up - Exterior,linear ft,16.0,,18.5,4,9,no,2026,,"Per LINEAR FT. Miter & nail exterior door casing/brickmould, caulk & seal; ~9min/LF, PVC/wood casing ~$4/LF. Handyman-legal trim.","Anchor 'Door Casing, Install/Replace' $90/45min/$15; exterior casing weather-seal adds time",high,
Carpentry,Carpentry > Install Door Casing - Ground Up - Interior,Install Door Casing - Ground Up - Interior,Labor > Carpentry > Install Door Casing - Ground Up - Interior,linear ft,13.0,,15.0,3,7,no,2026,,"Per LINEAR FT. Miter & nail interior door casing, caulk; ~7min/LF, casing stock ~$3/LF. Handyman-legal trim.","Anchor 'Door Casing, Install/Replace' $90/45min/$15",high,
Carpentry,Carpentry > Install Hand Rails,Install Hand Rails,Labor > Carpentry > Install Hand Rails,linear ft,32,,43.25,8,20,no,2026,,"[PER-UNIT RATE, confirm] standard Brevard unit cost; Per LINEAR FT. Mount wall-return handrail with brackets into studs/blocking; ~20min/LF incl layout, rail+brackets ~$8/LF. Non-structural safety rail = handyman-legal.",Homewyse install stairway handrail $40.15-60.18/LF; anchor context Chair Rail/Crown trim rates,low,
Carpentry,Carpentry > Install Siding,Install Siding,Labor > Carpentry > Install Siding,each,35,25,45,4,8,no,2026,,"Per EACH (per SF basis). Hang vinyl/fiber-cement lap siding, flash & trim; ~8min/SF, mid-grade siding ~$4/SF. Non-structural cladding = handyman-legal. Engine treats unit=each.","Homewyse install vinyl siding $7.32-12.51/SF, labor $2.50-5/SF, material $3-7/SF",med,
Carpentry,Carpentry > Install Wainscott - Ground Up,Install Wainscott - Ground Up,Labor > Carpentry > Install Wainscott - Ground Up,each,250,210,290,50,120,no,2026,,"Per EACH (per wall/panel run). Layout, rail/stile/panel assembly, nail & caulk wainscot; direct anchor. Handyman-legal finish.","Anchor 'Wainscott, Install/Replace' $250/120min/$50",high,
Carpentry,Carpentry > Rebuild Deck - Replace Rotten Components,Rebuild Deck - Replace Rotten Components,Labor > Carpentry > Rebuild Deck - Replace Rotten Components,each,250,210,290,50,120,yes,2026,,Per EACH (per repair scope). Swap rotten deck boards/joists/rail sections; direct anchor. Old lumber hauled. Board-level repair = handyman-legal; full structural rebuild confirm on site.,"Anchor 'Deck, Repair/Replace Rotten Parts' $250/120min/$50; Angi deck repair",high,
Carpentry,Carpentry > Repair Bannister,Repair Bannister,Labor > Carpentry > Repair Bannister,each,180,155,235,25,90,no,2026,,"Per EACH. Re-secure loose newel/rail, replace broken balusters, re-glue joints; non-structural = handyman-legal.",HomeAdvisor stair railing repair; cheapstairparts banister replace estimates; anchor trim-repair rates,med,
Carpentry,Carpentry > Repair Hand Rails,Repair Hand Rails,Labor > Carpentry > Repair Hand Rails,linear ft,26.25,,34.0,5,12,no,2026,,"Per LINEAR FT. Re-anchor loose brackets, patch & re-mount handrail sections; ~12min/LF. Handyman-legal.",Homewyse handrail $40-60/LF (install ref); repair is partial,med,
Carpentry,Carpentry > Replace Crown Molding,Replace Crown Molding,Labor > Carpentry > Replace Crown Molding,linear ft,20.0,,23.0,4,11,no,2026,,Per LINEAR FT. Pry off old crown + install new (miter/cope/caulk); install min plus light demo. Handyman-legal.,"Anchor 'Crown Moulding, Install/Replace' $180/90min/$30; Homewyse crown $14.28-21.85/LF",high,
Carpentry,Carpentry > Replace Door Casing - Ground Up - Exterior,Replace Door Casing - Ground Up - Exterior,Labor > Carpentry > Replace Door Casing - Ground Up - Exterior,linear ft,18.0,,20.75,4,11,no,2026,,"Per LINEAR FT. Remove old exterior casing/brickmould + install new, caulk & seal; install min plus demo. Handyman-legal.","Anchor 'Door Casing, Install/Replace' $90/45min/$15; exterior weather-seal",high,
Carpentry,Carpentry > Replace Porch Post,Replace Porch Post,Labor > Carpentry > Replace Porch Post,each,275,235,410,60,120,no,2026,"Load-bearing and structural work (ledger, posts) may need a permit and engineering. We confirm scope before quoting.","Per EACH. Temp-shore load, remove & set new porch post/column w/ base & cap. Cosmetic wrap/non-load post = handyman; load-bearing structural support = licensed - confirm on site.",Anchor context Fascia/Deck repair rates; porch post swap w/ temp shoring; HomeAdvisor structural post work,med,VERIFY
Carpentry,Carpentry > Replace Rotten Fascia,Replace Rotten Fascia,Labor > Carpentry > Replace Rotten Fascia,each,180,155,205,30,90,no,2026,,"Per EACH (per section). Tear off rotten fascia + install new board, prime & paint-ready; direct anchor. Handyman-legal.","Anchor 'Fascia, Repair/Replace' $180/90min/$30",high,
Carpentry,Carpentry > Replace Siding,Replace Siding,Labor > Carpentry > Replace Siding,each,35,25,45,4,10,yes,2026,,Per EACH (per SF basis). Tear off old siding + hang new lap/panel; install min plus demo. Old siding hauled. Non-structural cladding = handyman-legal.,"Homewyse vinyl siding $7.32-12.51/SF, labor $2.50-5/SF; removal adds $1-3/SF",med,
Carpentry,Carpentry > Stairs - Interior - Rebuild Treads & Risers,Stairs - Interior - Rebuild Treads & Risers,Labor > Carpentry > Stairs - Interior - Rebuild Treads & Risers,each,155,110,200,45,60,yes,2026,,"Per EACH (per step). Pull old tread+riser, cut & fasten new, glue/screw & finish; old material hauled. Finish carpentry on existing stringers = handyman-legal (not new stair structure).",HomeAdvisor treads/risers $100-200/step; countbricks/cheapstairparts $150-300/step full replace w/ demo; hardwood tread $35-50 ea,med,
Cleaning,Cleaning,Cleaning,Labor > Cleaning,each,120,85,155,15,60,no,2026,,"Post-job cleanup: sweep/vacuum debris, wipe surfaces, bag trash, haul-ready staging, final wipe-down. ~1 hr at $100/hr flat for a standard single-room/small job. Supplies (bags, wipes, cleaner) ~$15. Scales with job size. Handyman-legal.",Post-construction/post-job cleanup $50-$100/hr; handyman punch-out cleanup commonly a 1-hr flat add-on. Melbourne cleaning services ~$40-$75/hr; job-site cleanup trends higher.,med,
Data / Cable / Ethernet,Data / Cable / Ethernet > Install Audio Cable Jacks,Install Audio Cable Jacks,Labor > Data / Cable / Ethernet > Install Audio Cable Jacks,each,95,80,140,15,45,no,2026,New in-wall low-voltage runs may fall under Florida limited-energy licensing. We confirm scope; existing-jack work we handle.,"Install audio (speaker) jack: cut box, fish short cable, terminate binding-post/keystone, plate. Keystone+plate+wire ~$15. VERIFY: new in-wall low-voltage run may fall under FL limited-energy (ES) license.",Homewyse in-wall network cable $233-$457/run; pro low-voltage jack termination $75-$150/port. Task-only ~$90-120 for a new speaker/audio jack with short in-wall pull.,med,VERIFY
Data / Cable / Ethernet,Data / Cable / Ethernet > Install Cable Jack - Ground Up,Install Cable Jack - Ground Up,Labor > Data / Cable / Ethernet > Install Cable Jack - Ground Up,each,100,85,150,12,50,no,2026,New in-wall low-voltage runs may fall under Florida limited-energy licensing. We confirm scope; existing-jack work we handle.,"New coax (cable TV) jack ground-up: cut box, fish RG6, crimp F-connector, terminate keystone, plate, test. Coax+keystone+plate ~$12. VERIFY: new in-wall run may need FL limited-energy license.",Homewyse in-wall network cable $233-$457/run; low-voltage per-port install $75-$150. Task-only ~$100-130 for a new coax jack with a fresh pull.,med,VERIFY
Data / Cable / Ethernet,Data / Cable / Ethernet > Install Data Jack - Ground Up,Install Data Jack - Ground Up,Labor > Data / Cable / Ethernet > Install Data Jack - Ground Up,each,105,90,160,12,55,no,2026,New in-wall low-voltage runs may fall under Florida limited-energy licensing. We confirm scope; existing-jack work we handle.,"New Cat6 data jack ground-up: cut box, fish cable, punch down keystone, plate, terminate patch end, test. Cat6+keystone+plate ~$12. VERIFY: new in-wall data run may fall under FL limited-energy (ES) license.",Homewyse in-wall network cable $233-$457/run; certified tech $75-$150/port incl term/test; homeguide $50-$100/port + labor. Task-only Melbourne ~$100-140 per new drop.,high,VERIFY
Data / Cable / Ethernet,Data / Cable / Ethernet > Install New Video Cable Jacks,Install New Video Cable Jacks,Labor > Data / Cable / Ethernet > Install New Video Cable Jacks,each,100,85,150,12,50,no,2026,New in-wall low-voltage runs may fall under Florida limited-energy licensing. We confirm scope; existing-jack work we handle.,"New video jack (coax/component): cut box, fish cable, terminate keystone, plate, test. Cable+keystone+plate ~$12. VERIFY: new in-wall run may need FL limited-energy license.",Homewyse in-wall network cable $233-$457/run; low-voltage per-port $75-$150. Task-only ~$100-130 for a new video/coax jack with fresh pull.,med,VERIFY
Data / Cable / Ethernet,Data / Cable / Ethernet > Replace Cable Jack,Replace Cable Jack,Labor > Data / Cable / Ethernet > Replace Cable Jack,each,45,30,60,8,20,no,2026,,"Replace coax jack on existing in-wall cable: pull plate, re-crimp/re-terminate keystone, new plate, test. Keystone+plate ~$8. Uses existing wiring - handyman-legal.","Low-voltage jack swap / re-terminate $50-$90; existing cable in wall, no new run. Task-only ~$50-70.",med,
Data / Cable / Ethernet,Data / Cable / Ethernet > Replace Data Jack,Replace Data Jack,Labor > Data / Cable / Ethernet > Replace Data Jack,each,45,30,60,8,20,no,2026,,"Replace data keystone on existing in-wall Cat cable: pull plate, re-punch keystone, new plate, test. Keystone+plate ~$8. Uses existing wiring - handyman-legal.",Low-voltage jack swap / re-terminate $50-$90; existing cable in wall. Task-only ~$50-70.,med,
Data / Cable / Ethernet,Data / Cable / Ethernet > Run New Audio Cable,Run New Audio Cable,Labor > Data / Cable / Ethernet > Run New Audio Cable,each,155,130,230,25,75,no,2026,New in-wall low-voltage runs may fall under Florida limited-energy licensing. We confirm scope; existing-jack work we handle.,"Run new in-wall audio/speaker cable: drill plates, fish through wall/attic, secure, leave service loops both ends. Wire+clips ~$25. VERIFY: new in-wall low-voltage run may need FL limited-energy license.",Homewyse in-wall cable $233-$457/run; longer in-wall/attic pull. Task-only ~$140-200 per audio cable run depending on distance/access.,med,VERIFY
